,rxn_id,rxn_smiles,G_r,DG_TS,DG_TS_tunn
12,207013,[CH2:1]=[C:2]([CH3:3])[CH2:4][O:5][C:6](=[O:7])/[CH:8]=[CH:9]/[CH3:10].[NH2:11][CH2:12][CH2:13][C@:14]1([OH:15])[CH2:16][CH:17][O:18][CH2:19]1>>[CH2:1]=[C:2]([CH3:3])[CH:4][O:5][C:6](=[O:7])/[CH:8]=[CH:9]/[CH3:10].[NH2:11][CH2:12][CH2:13][C@:14]1([OH:15])[CH2:16][CH2:17][O:18][CH2:19]1,-9.767471749086038,19.81165031967011,18.083225563447307
13,876722,[CH3:1][O:2][CH2:3][C@H:4]([CH3:5])[O:6][CH2:7][CH2:8][CH2:9][NH2:10].[NH2:11][CH2:12][CH2:13][C@@H:14]1[CH2:15][CH:16][CH2:17][O:18][CH2:19]1>>[CH3:1][O:2][CH2:3][C@H:4]([CH3:5])[O:6][CH2:7][CH:8][CH2:9][NH2:10].[NH2:11][CH2:12][CH2:13][C@@H:14]1[CH2:15][CH2:16][CH2:17][O:18][CH2:19]1,-1.7679843112572913,21.83308954316652,20.14895707747313
14,152383,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][cH:6][nH:7][c:8](=[O:9])[cH:10]1.[CH3:11][CH2:12][c:13]1[c:14][c:15]([CH3:16])[cH:17][cH:18][c:19]1[CH3:20]>>[O:1]=[C:2]([OH:3])[c:4]1[c:5][cH:6][nH:7][c:8](=[O:9])[cH:10]1.[CH3:11][CH2:12][c:13]1[cH:14][c:15]([CH3:16])[cH:17][cH:18][c:19]1[CH3:20],7.36844065720498,22.8081297906608,21.76256788495312
15,955442,[CH3:1][C:2]1([CH3:3])[CH2:4][C@:5]1([CH3:6])[CH2:7][OH:8].[CH2:9][C@@:10]1([C:11]([CH3:12])=[O:13])[C:14](=[CH2:15])[C@@H:16]1[CH3:17]>>[CH3:1][C:2]1([CH3:3])[CH:4][C@:5]1([CH3:6])[CH2:7][OH:8].[CH3:9][C@@:10]1([C:11]([CH3:12])=[O:13])[C:14](=[CH2:15])[C@@H:16]1[CH3:17],7.732611981437078,26.293721370274323,24.830755977985568
16,517391,[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[NH:8][CH2:9][CH2:10]2.[CH2:11][C@:12]1([OH:13])[CH2:14][C@@H:15]([CH3:16])[C:17](=[O:18])[O:19]1>>[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[c:7]1[N:8][CH2:9][CH2:10]2.[CH3:11][C@:12]1([OH:13])[CH2:14][C@@H:15]([CH3:16])[C:17](=[O:18])[O:19]1,-22.518057887558545,12.495074789911463,11.770121093800707
17,486221,[CH2:1]=[C:2]1[CH2:3][C@@H:4]2[CH2:5][CH2:6][CH2:7][C:8](=[O:9])[C@H:10]12.[CH:11]1[CH2:12][CH2:13][CH2:14][O:15][O:16][CH2:17]1>>[CH2:1]=[C:2]1[CH:3][C@@H:4]2[CH2:5][CH2:6][CH2:7][C:8](=[O:9])[C@H:10]12.[CH2:11]1[CH2:12][CH2:13][CH2:14][O:15][O:16][CH2:17]1,-9.015670696001134,23.125136945660707,21.339176556448344
18,946135,[CH:1]#[C:2]/[CH:3]=[CH:4]/[CH2:5][CH2:6][CH2:7][CH2:8][CH3:9].[CH2:10][CH2:11][CH2:12][CH2:13]/[CH:14]=[C:15](\[CH3:16])[C:17]([CH3:18])=[O:19]>>[CH:1]#[C:2]/[CH:3]=[CH:4]/[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9].[CH3:10][CH2:11][CH2:12][CH2:13]/[CH:14]=[C:15](\[CH3:16])[C:17]([CH3:18])=[O:19],0.4163138500275796,26.81951213520805,24.94295569763121
19,384454,[CH3:1][CH2:2][C@@H:3]1[O:4][C@H:5]([CH3:6])[C@H:7]([OH:8])[C:9]1=[O:10].[N:11]#[C:12][CH2:13][N:14][N:15]1[CH2:16][CH2:17][O:18][CH2:19][CH2:20]1>>[CH3:1][CH2:2][C@@H:3]1[O:4][C:5]([CH3:6])[C@H:7]([OH:8])[C:9]1=[O:10].[N:11]#[C:12][CH2:13][NH:14][N:15]1[CH2:16][CH2:17][O:18][CH2:19][CH2:20]1,10.177039200778864,33.667939283654825,31.183322365464207
20,896837,[O:1]=[C:2]([OH:3])[C:4]1=[CH:5][C@@H:6]2[O:7][C@@H:8]2[CH:9]=[CH:10]1.[CH:11]=[CH:12][c:13]1[cH:14][n:15][c:16]([CH:17]=[CH2:18])[cH:19][n:20]1>>[O:1]=[C:2]([OH:3])[C:4]1=[CH:5][C@@H:6]2[O:7][C:8]2[CH:9]=[CH:10]1.[CH2:11]=[CH:12][c:13]1[cH:14][n:15][c:16]([CH:17]=[CH2:18])[cH:19][n:20]1,-6.933537936327432,17.509408625102605,15.946866522384523
21,678383,[CH3:1][CH2:2][CH2:3][C@:4]1([CH3:5])[NH:6][O:7]1.[O:8][n:9]1[cH:10][cH:11][cH:12][n:13]1>>[CH3:1][CH2:2][CH2:3][C@:4]1([CH3:5])[N:6][O:7]1.[OH:8][n:9]1[cH:10][cH:11][cH:12][n:13]1,-0.9394297639308457,15.680016223476413,13.847486027918622
22,551460,[CH3:1][CH2:2][C:3](=[O:4])[c:5]1[cH:6][n:7][cH:8][nH:9]1.[CH3:10][NH:11][c:12]1[nH:13][cH:14][n:15][c:16](=[O:17])[c:18]1[NH:19]>>[CH3:1][CH:2][C:3](=[O:4])[c:5]1[cH:6][n:7][cH:8][nH:9]1.[CH3:10][NH:11][c:12]1[nH:13][cH:14][n:15][c:16](=[O:17])[c:18]1[NH2:19],2.628788088210668,17.91239731033818,17.033838728333432
23,375267,[CH3:1][O:2][C:3](=[O:4])[N:5]([NH2:6])[CH2:7][CH2:8][OH:9].[OH:10][CH:11][CH2:12][NH:13][C@@H:14]1[CH2:15][CH2:16][CH2:17][CH2:18][O:19]1>>[CH3:1][O:2][C:3](=[O:4])[N:5]([NH2:6])[CH2:7][CH:8][OH:9].[OH:10][CH2:11][CH2:12][NH:13][C@@H:14]1[CH2:15][CH2:16][CH2:17][CH2:18][O:19]1,-0.5789353032828419,17.968011888895912,16.49449720542997
24,513435,[CH3:1][C@:2]12[CH:3]=[CH:4][C@H:5]([CH2:6][CH2:7]1)[CH2:8][C:9]2=[O:10].[CH3:11][O:12][C@@H:13]1[CH2:14][C@H:15]([CH3:16])[C:17]=[CH:18][O:19]1>>[CH3:1][C@:2]12[CH:3]=[C:4][C@H:5]([CH2:6][CH2:7]1)[CH2:8][C:9]2=[O:10].[CH3:11][O:12][C@@H:13]1[CH2:14][C@H:15]([CH3:16])[CH:17]=[CH:18][O:19]1,-1.34654455957047,17.765616745411325,16.53763162113807
